id,name,img_src,address,tel,web,description
308,株式会社銀河高原ビール,http://www.beer365.net/cache/0b04da52b35c1a7f6e85e614b532779a.gif,日本 岩手県和賀郡西和賀町沢内貝沢3-647-1,0197-85-5321,http://www.gingakogenbeer.com/,"銀河高原ビールは1996年（平成8年）、東日本ハウス株式会社を設立した中村功が岩手県沢内村の村興し事業として始めました。
銀河高原ビールでは「ドイツ純粋令」に基づき、「工業製品」ではなく、「自然食品」としてのビール造りを目指して、ビールの原材料を「麦芽、ホップ、水」のみで造り続けています。
(オフィシャルサイトより)"
309,世嬉の一酒造株式会社,http://www.beer365.net/cache/04bf604cafa6378e348ab6ff80a0b221.png,日本 岩手県一関市田村町5-42,0191-21-1144,http://www.sekinoichi.co.jp/beer/,"世嬉の一酒造は、平成7年、地元企業5社で立ち上げた協同組合です。世嬉の一酒造の酒造りの技と、醸造士の新たな知識と技術により生まれました。蔵ビールは、大手ビールメーカーのビールと違い、室温で活発に発酵させることによって風味豊かでビタミン等微量栄養素の富むビールを醸造し、その風味や栄養素を損なわないよう、ろ過、殺菌を一切行っておりません。新鮮で健康的なビールをお楽しみ下さい。
(オフィシャルサイトより)"
310,遠野麦酒,http://www.beer365.net/resize/r/110x110/noimage-brewery.jpg,日本 岩手県遠野市青笹町糠前31-19-7,0198-62-2002,http://www.v-toono.jp/kamihei/zumona.html,寛政元年（1789年）に初代新里庄右衛門が鍵町に建屋酒造店を創業し、昭和19年戦時統制により上閉伊地区（遠野、釜石、大槌）の7業者が合弁し、会社組織化し上閉伊酒造株式会社を設立。この上閉伊酒造が醸造しているのが遠野麦酒「ZUMONA」。ZUMONAの語源は、昔話の「むかしむかしあったずもな」の「ずもな」からきている。現在は、「ヴァイツェン」「ピルスナー」「アルト」そして「三陸・海のビール」を醸造している。
311,宮城マイクロブルワリー,http://www.beer365.net/resize/r/110x110/noimage-brewery.jpg,,0198-62-2002,http://www.v-toono.jp/kamihei/zumona.html,宮城県亘理町にあった「宮城マイクロブルワリー」は、東日本大震災で被災し、醸造所は全壊。2013年花巻に新たに醸造所を構えて「夢花まき麦酒醸造所」として、事業を再開。
312,株式会社わかさいも本舗 鬼伝説地ビール,http://www.beer365.net/cache/40a2386393e871362e27c7aee198f84a.png,日本 北海道登別市中登別町96-6,0143-80-2110,http://www.wakasaimo.com/onidensetsu/,"洞爺湖の名産と言われる「わかさいも」で有名なわかさいも本舗が美味しいビールを地元で提供したいという思いから1998年にビール醸造を開始。
2008年には、日本地ビール協会主催のインターナショナル･ビア･コンペティションで「鬼伝説」のピルスナーとペールエールが金賞を受賞。その他、ジャパン・アジア・ビアカップでも醸造している「スイートストロベリー」というビールも金賞を受賞している。"
313,株式会社ブロイハウス大沼　大沼ビール,http://www.beer365.net/cache/83dfc53734d571ce220b6b90be410217.gif,日本 北海道亀田郡七飯町大沼町208,0138-67-1611,http://www.onumabeer.co.jp/,"北海道国定秀峰横津山麓の豊かな自然がとけ込んだ、清純で爽やかな天然アルカリイオン水を使用した「大沼ビール」が看板商品。
インターナショナル・ビアコンベンションやジャパン・アジア・ビアカップで毎年醸造しているビールが賞を受賞している。"
314,株式会社マルカツ興産　はこだてビール,http://www.beer365.net/cache/16da85ee2539adf74fcc488f756ed9a8.png,日本 北海道函館市大手町5-22,0138-23-8000,http://www.hakodate-factory.com/beer/,"はこだてビールでは、1996年12月のオープン以来、毎日欠かさずに函館山の麓へ地下水を汲み上げに行きます。山の麓の水というのは一般的に硬質であり、ビールの醸造に適しています。はこだてビールは、こうした水へのこだわり・原料や酵母の品質の追求と、醸造するスタッフの努力で出来上がっています。
(オフィシャルサイトより)"
315,北海道ワイン株式会社　おたるワイナリービール,http://www.beer365.net/resize/r/110x110/noimage-brewery.jpg,日本 北海道小樽市朝里川温泉1-130,0134-34-2181,http://www.hokkaidowine.com/index.html,ワインを主に製造販売しているが、ビール・発泡酒の醸造も行っている。「おたるワイナリービール」と「天使の雫　ナイアガラ」が看板商品(ビール・発泡酒)である。
316,薄野地麦酒株式会社,http://www.beer365.net/cache/849887b7d929eac92663817f1688a86a.png,日本 北海道札幌市中央区北北4西4-1,011-563-1100,http://susukino-jibeer.com/index.html,"ドイツ人ブラウマイスター指導のもと、ドイツ産麦芽とホップ、さらに使用しているお水にこだわりビールを造っている。
2000年には、インターナショナル・ビアコンペティションで醸造している「ピルスナー」と「メルツェン」がジャーマンピルスナー部門で銅賞と銀賞を受賞。"
317,株式会社耕人舎,http://www.beer365.net/cache/364961f5501858d1970f987482a45b54.png,日本 北海道千歳市美々新千歳空港内,0123-46-5381,http://www.hokkaido-honpo.jp/products.html,"北海道千歳市内にある ”ビア・ワークス・ちとせ” レストランに併設する工場で1998年からビールの製造を開始。北海道千歳の上質な水を用いて、安心・安全を基本に、飲み易さが自慢の本格派ビール「ピリカワッカ」を製造。
2009年にスタウトがジャパン・アジア・ビアカップ賞を受賞、2010年にピルスナーがインターナショナル・ビア・コンペテイションで賞を受賞。"
318,株式会社帯広ビール,http://www.beer365.net/cache/65ff491981b96e487745a61ddcbba685.png,日本 北海道帯広市西１６南６レストラン・ランチョ・エルパソ敷地内,0155-34-3418,http://www.elpaso.co.jp/beer-factory/beerfactory.html,ベルギーの料理やビールに強い拘りをもった醸造所である。ベルギーの醸造スタイルから影響を受け、さらに地元十勝の素材などを活かしできたビールが帯広ビール「とかち晴れの気持ち」。
319,北海道麦酒醸造株式会社　小樽麦酒,http://www.beer365.net/cache/a1e3a821372d35f3b532a678df0f3837.jpg,日本 北海道小樽市高島1-8-16,0134-21-0775,http://hokkaidobeer.com/,"2002年に設立小樽市で設立された醸造所。
有機の麦芽とホップを使用し、「小樽麦酒」という有機ビールをメインに醸造している。
ビール以外にもチュウハイやハイボールなども醸造。"
320,オホーツクビール株式会社,http://www.beer365.net/cache/4f8bf9c6ed588d74af7b1ea33b7d5198.jpg,日本 北海道北見市山下町2-2-2,0157-23-6300,http://www.beers.co.jp/,"太陽に早く会える北海道の東、北見に誕生した「オホーツクビール」は、1994年6月の規制緩和後、全国で初めてビール製造の内免許（酒税法改正後日本第1号）を取得。1995年3月に醸造場併設。レストランを開業、1998年3月には永久免許を取得しました。
地元の皆様の暖かい支援を得て、北国オホーツクで鍛えられた地元産の麦を原料に、以来毎年10種類程度のオールモルトビールを醸造し、「オホーツクビアファクトリー」で提供しております。お陰様で、ビール・フーズ共にご好評を頂いており、醸造量・レストラン売上高などにおいて堅調に推移、各地の「地ビールまつり」「物産展」などでいち早く完売したり、最多数量を販売したりしております。
今後も地元オホーツクに根ざし、地元民の地元民による地元民のためのビールの試作を重ねると共に、ビールを通して新しい文化を創造して参ります。(オフィシャルサイトより)"
321,大雪地ビール 株式会社,http://www.beer365.net/cache/61ac5698822dd5b9022830b3df79026b.jpg,日本 北海道旭川市宮下通11-1604-1,0166-25-0400,http://www.ji-beer.com/,"開拓時代に建てられた倉庫を改装し、1996年に大雪地ビール館を設立。レストランと併設されている醸造所で「大雪地ビール」の醸造している。
大雪地ビールはジャパン・ビア・グランプリ受賞や国内最大規模のビール大会などで毎年賞を受賞している。"
322,ＳＯＣブルーイング株式会社,http://www.beer365.net/cache/88c52677493d419eb493771ac2cdaaa5.jpg,日本 北海道札幌市東区北26東1-3-8,011-752-2550,http://www.2002cb.co.jp/,"2003年3月、札幌市東区でビール醸造を開始し、「地ビール」といわれる小規模醸造所の中でも最も小規模に値する「工場」というよりは「工房」で日々醸造に明け暮れていました。美味しいビールを多くの人に飲んでもらいたい一心で造りつづけているビールは、そのほとんどの工程が手作業です。
2009年5月には工場を札幌の隣町、江別市に移転し、従来の小型醸造設備に加え、1000?以上の醸造設備を導入しました。より多くの人々により多種多様のクラフトビールを楽しんでもらいたい。
昔からかわらぬ想いで「江別工場」では、こだわりの 「NORTH ISLAND BEER」 を醸造しています。
(オフィシャルサイトより)"
323,株式会社札幌開拓使麦酒醸造所,http://www.beer365.net/resize/r/110x110/noimage-brewery.jpg,日本 北海道札幌市中央区北2東4,011-252-8231,http://sapporofactory.jp/beer_museum/,1876年に日本で初めて日本人によってビールが造られた。現在、同じ場所で札幌開拓使麦酒醸造所(サッポロビール)が当時醸造されていたビールと同じ味を提供している。
324,株式会社アレフ　小樽ビール,http://www.beer365.net/cache/3e642b528163cff739381754a9ea8385.png,日本 北海道小樽市銭函3-263-19,0134-61-2277,http://otarubeer.com/jp/,北海道小樽の水にひかれ、小樽ビールの初代ブラウエンジニア（ドイツのビールに関する国家資格の上位資格者）は、1995年にビールの醸造を開始。原材料（水、麦芽、ホップ、酵母）にこだわりドイツの伝統的な醸造方法でビールを造っている。
